Ticker,Volume,Close,High,Low,Time
BINANCE:ETHUSDT,71175.82711,1276.08,1312.68,1269.99,2021-02-01 00:00:00
BINANCE:ETHUSDT,31419.58115,1279.97,1284.43,1273.07,2021-02-01 00:30:00
BINANCE:ETHUSDT,23049.03445,1299.55,1304.0,1277.76,2021-02-01 01:00:00
BINANCE:ETHUSDT,45906.87582,1318.54,1322.41,1292.77,2021-02-01 01:30:00
BINANCE:ETHUSDT,21171.59248,1316.45,1324.63,1307.54,2021-02-01 02:00:00
BINANCE:ETHUSDT,16250.59401,1318.15,1319.72,1310.27,2021-02-01 02:30:00
BINANCE:ETHUSDT,16310.96646,1312.61,1320.14,1310.16,2021-02-01 03:00:00
BINANCE:ETHUSDT,22476.29841,1316.92,1321.58,1312.24,2021-02-01 03:30:00
BINANCE:ETHUSDT,37752.11684,1326.27,1330.0,1312.01,2021-02-01 04:00:00
BINANCE:ETHUSDT,17680.12214,1314.96,1327.0,1314.79,2021-02-01 04:30:00
BINANCE:ETHUSDT,20951.93844,1314.51,1320.0,1310.0,2021-02-01 05:00:00
BINANCE:ETHUSDT,15402.35902,1320.48,1324.6,1314.51,2021-02-01 05:30:00
BINANCE:ETHUSDT,15724.97401,1328.02,1328.87,1319.48,2021-02-01 06:00:00
BINANCE:ETHUSDT,45600.50116,1309.67,1337.83,1301.7,2021-02-01 06:30:00
BINANCE:ETHUSDT,17498.63928,1312.86,1318.12,1304.39,2021-02-01 07:00:00
BINANCE:ETHUSDT,16622.10531,1316.67,1320.89,1310.67,2021-02-01 07:30:00
BINANCE:ETHUSDT,17414.22706,1311.25,1320.89,1310.0,2021-02-01 08:00:00
BINANCE:ETHUSDT,27484.36686,1331.98,1332.75,1307.52,2021-02-01 08:30:00
BINANCE:ETHUSDT,30151.67232,1325.98,1338.57,1325.97,2021-02-01 09:00:00
BINANCE:ETHUSDT,15181.99575,1328.61,1330.16,1324.47,2021-02-01 09:30:00
BINANCE:ETHUSDT,23632.66878,1334.5,1339.16,1327.27,2021-02-01 10:00:00
BINANCE:ETHUSDT,21995.8328,1324.65,1337.0,1322.35,2021-02-01 10:30:00
BINANCE:ETHUSDT,22594.31019,1329.59,1332.58,1323.0,2021-02-01 11:00:00
BINANCE:ETHUSDT,39183.19811,1336.41,1345.19,1327.01,2021-02-01 11:30:00
BINANCE:ETHUSDT,27987.03124,1330.44,1345.52,1329.59,2021-02-01 12:00:00
BINANCE:ETHUSDT,19474.30198,1330.1,1334.39,1325.0,2021-02-01 12:30:00
BINANCE:ETHUSDT,17262.42148,1328.95,1333.92,1327.09,2021-02-01 13:00:00
BINANCE:ETHUSDT,21950.45156,1327.27,1337.49,1324.61,2021-02-01 13:30:00
