Gmt time,Open,High,Low,Close,Volume
02.11.2017 13:00:00.000,17.690,17.690,17.670,17.670,0.0329
02.11.2017 14:00:00.000,17.675,18.030,17.630,17.860,5.4331
02.11.2017 15:00:00.000,17.865,17.943,17.782,17.843,5.3396
02.11.2017 16:00:00.000,17.842,18.012,17.822,17.892,4.696
02.11.2017 17:00:00.000,17.893,18.103,17.882,18.022,5.4227
02.11.2017 18:00:00.000,18.023,18.033,17.472,17.552,5.5039
02.11.2017 19:00:00.000,17.562,17.653,17.462,17.472,8.31
03.11.2017 13:00:00.000,17.523,17.613,17.142,17.163,4.0098
03.11.2017 14:00:00.000,17.162,17.173,16.712,16.822,6.177
03.11.2017 15:00:00.000,16.823,17.012,16.812,16.862,4.6524
03.11.2017 16:00:00.000,16.863,16.873,16.642,16.752,4.7951
03.11.2017 17:00:00.000,16.753,16.763,16.632,16.633,4.888
03.11.2017 18:00:00.000,16.632,16.713,16.542,16.582,4.4747
03.11.2017 19:00:00.000,16.583,16.593,16.322,16.382,7.2701
06.11.2017 14:00:00.000,16.382,16.453,16.042,16.122,5.4753
06.11.2017 15:00:00.000,16.112,16.423,16.102,16.332,5.5704
06.11.2017 16:00:00.000,16.333,16.463,16.302,16.343,5.4582
06.11.2017 17:00:00.000,16.342,16.363,16.262,16.292,3.7203
06.11.2017 18:00:00.000,16.293,16.403,16.292,16.403,3.0359
06.11.2017 19:00:00.000,16.402,16.573,16.402,16.562,3.1378
06.11.2017 20:00:00.000,16.563,16.753,16.562,16.672,6.7254
07.11.2017 14:00:00.000,16.672,16.723,16.473,16.543,4.3416
07.11.2017 15:00:00.000,16.542,16.543,16.323,16.532,4.6145
07.11.2017 16:00:00.000,16.522,16.553,16.462,16.502,4.1216
07.11.2017 17:00:00.000,16.503,16.562,16.482,16.492,1.8433
07.11.2017 18:00:00.000,16.493,16.523,16.362,16.413,2.2192
07.11.2017 19:00:00.000,16.412,16.413,16.212,16.252,3.4355
07.11.2017 20:00:00.000,16.253,16.303,16.152,16.232,7.0288
08.11.2017 14:00:00.000,16.182,16.293,16.102,16.262,3.7807
08.11.2017 15:00:00.000,16.263,16.463,16.082,16.183,6.7711
08.11.2017 16:00:00.000,16.193,16.282,16.092,16.093,5.9199
08.11.2017 17:00:00.000,16.092,16.403,16.082,16.302,6.0268
08.11.2017 18:00:00.000,16.303,16.303,16.182,16.262,2.3281
08.11.2017 19:00:00.000,16.263,16.292,16.172,16.262,2.439
08.11.2017 20:00:00.000,16.263,16.323,16.162,16.252,5.0259
09.11.2017 14:00:00.000,14.862,15.318,14.622,14.762,7.6457
09.11.2017 15:00:00.000,14.763,14.893,14.612,14.803,7.6425
09.11.2017 16:00:00.000,14.802,15.083,14.802,14.972,4.9734
09.11.2017 17:00:00.000,14.973,15.393,14.952,15.242,6.0847
09.11.2017 18:00:00.000,15.243,16.443,15.243,15.992,11.0743
09.11.2017 19:00:00.000,15.982,15.982,15.362,15.452,12.4622
09.11.2017 20:00:00.000,15.453,15.753,15.342,15.483,9.8161
10.11.2017 14:00:00.000,15.473,15.543,14.992,15.043,5.0448
10.11.2017 15:00:00.000,15.042,15.263,15.012,15.242,6.6238
10.11.2017 16:00:00.000,15.243,15.413,15.212,15.372,4.7846
10.11.2017 17:00:00.000,15.373,15.552,15.342,15.552,3.3086
10.11.2017 18:00:00.000,15.562,15.603,15.442,15.472,3.4256
10.11.2017 19:00:00.000,15.473,15.502,15.392,15.412,4.248
10.11.2017 20:00:00.000,15.403,15.513,15.362,15.492,9.4673
13.11.2017 14:00:00.000,15.503,15.503,15.212,15.312,2.4278
13.11.2017 15:00:00.000,15.313,15.483,15.282,15.352,4.8319
13.11.2017 16:00:00.000,15.353,15.413,15.272,15.392,3.7336
13.11.2017 17:00:00.000,15.393,15.393,15.272,15.282,2.8914
13.11.2017 18:00:00.000,15.282,15.382,15.262,15.352,3.8133
13.11.2017 19:00:00.000,15.353,15.383,15.262,15.332,3.8352
13.11.2017 20:00:00.000,15.323,15.373,15.302,15.332,7.0693
14.11.2017 14:00:00.000,15.222,15.363,14.772,14.782,5.0707
14.11.2017 15:00:00.000,14.783,14.783,14.582,14.642,5.7764
14.11.2017 16:00:00.000,14.643,14.703,14.322,14.452,6.3064
14.11.2017 17:00:00.000,14.442,14.603,14.352,14.502,4.3402
14.11.2017 18:00:00.000,14.503,14.553,14.322,14.473,5.1229
14.11.2017 19:00:00.000,14.472,14.523,14.372,14.373,3.9016
14.11.2017 20:00:00.000,14.372,14.433,14.362,14.412,6.0319
15.11.2017 14:00:00.000,14.483,14.812,14.073,14.172,5.1805
15.11.2017 15:00:00.000,14.173,14.403,14.162,14.352,5.8999
15.11.2017 16:00:00.000,14.353,14.652,14.292,14.582,4.3396
15.11.2017 17:00:00.000,14.572,14.903,14.512,14.873,5.128
15.11.2017 18:00:00.000,14.872,14.883,14.762,14.812,3.3063
15.11.2017 19:00:00.000,14.813,14.883,14.812,14.862,2.8769
15.11.2017 20:00:00.000,14.863,14.893,14.752,14.792,8.4859
16.11.2017 14:00:00.000,14.913,15.113,14.623,14.922,3.7061
16.11.2017 15:00:00.000,14.943,15.013,14.812,15.012,4.1026
16.11.2017 16:00:00.000,15.023,15.063,14.772,14.772,3.8268
16.11.2017 17:00:00.000,14.773,14.873,14.672,14.682,4.2467
16.11.2017 18:00:00.000,14.683,14.763,14.612,14.752,3.02
16.11.2017 19:00:00.000,14.753,14.793,14.692,14.752,3.4022
16.11.2017 20:00:00.000,14.753,14.863,14.732,14.752,6.9996
17.11.2017 14:00:00.000,14.762,14.933,14.722,14.882,3.2974
17.11.2017 15:00:00.000,14.883,14.933,14.832,14.853,3.1458
17.11.2017 16:00:00.000,14.852,14.903,14.762,14.842,3.3358
17.11.2017 17:00:00.000,14.843,14.903,14.782,14.822,2.5264
17.11.2017 18:00:00.000,14.812,14.853,14.712,14.762,2.5398
17.11.2017 19:00:00.000,14.763,14.823,14.722,14.802,2.989
17.11.2017 20:00:00.000,14.803,14.863,14.792,14.812,8.2877
20.11.2017 14:00:00.000,14.882,14.922,14.652,14.713,3.1175
20.11.2017 15:00:00.000,14.712,14.843,14.652,14.763,4.9673
20.11.2017 16:00:00.000,14.762,14.773,14.692,14.762,2.8157
20.11.2017 17:00:00.000,14.763,14.823,14.732,14.743,1.9299
20.11.2017 18:00:00.000,14.742,14.753,14.682,14.742,2.0667
20.11.2017 19:00:00.000,14.743,14.853,14.742,14.802,2.3792
20.11.2017 20:00:00.000,14.803,14.833,14.722,14.792,7.4596
21.11.2017 14:00:00.000,14.843,14.843,14.662,14.712,2.9483
21.11.2017 15:00:00.000,14.722,14.722,14.452,14.582,6.949
21.11.2017 16:00:00.000,14.583,14.742,14.582,14.623,5.7682
21.11.2017 17:00:00.000,14.622,14.633,14.482,14.542,4.736
21.11.2017 18:00:00.000,14.543,14.552,14.462,14.503,3.1509
21.11.2017 19:00:00.000,14.502,14.592,14.502,14.562,2.4522
21.11.2017 20:00:00.000,14.563,14.573,14.492,14.533,11.4243
22.11.2017 14:00:00.000,14.652,14.652,14.313,14.313,4.5935
22.11.2017 15:00:00.000,14.302,14.393,14.192,14.303,6.2938
22.11.2017 16:00:00.000,14.303,14.453,14.222,14.442,4.3785
22.11.2017 17:00:00.000,14.443,14.443,14.282,14.332,4.0463
22.11.2017 18:00:00.000,14.333,14.382,14.312,14.362,4.1185
22.11.2017 19:00:00.000,14.362,14.423,14.312,14.362,3.9701
22.11.2017 20:00:00.000,14.372,14.373,14.302,14.342,9.6963
24.11.2017 14:00:00.000,13.803,14.002,13.692,13.962,3.765
24.11.2017 15:00:00.000,13.982,14.092,13.912,13.942,3.9413
24.11.2017 16:00:00.000,13.943,13.983,13.872,13.882,3.1155
24.11.2017 17:00:00.000,13.882,13.903,13.822,13.843,6.9479
27.11.2017 14:00:00.000,13.962,14.023,13.812,13.983,2.9332
27.11.2017 15:00:00.000,13.983,14.053,13.852,13.852,3.6886
27.11.2017 16:00:00.000,13.842,13.883,13.752,13.763,4.2773
27.11.2017 17:00:00.000,13.762,13.793,13.592,13.623,4.2299
27.11.2017 18:00:00.000,13.622,13.692,13.622,13.663,2.6713
27.11.2017 19:00:00.000,13.662,13.713,13.612,13.622,3.2953
27.11.2017 20:00:00.000,13.623,13.693,13.572,13.622,6.7316
28.11.2017 14:00:00.000,13.593,13.842,13.182,13.212,4.371
28.11.2017 15:00:00.000,13.213,13.543,13.172,13.532,4.8805
28.11.2017 16:00:00.000,13.542,13.583,13.482,13.503,2.1282
28.11.2017 17:00:00.000,13.502,13.683,13.502,13.662,3.193
28.11.2017 18:00:00.000,13.663,13.683,13.602,13.612,2.7521
28.11.2017 19:00:00.000,13.613,13.623,13.522,13.563,3.9417
28.11.2017 20:00:00.000,13.562,13.703,13.522,13.693,8.0112
29.11.2017 14:00:00.000,13.722,14.273,13.672,14.213,6.3899
29.11.2017 15:00:00.000,14.212,14.253,13.992,14.202,7.3376
29.11.2017 16:00:00.000,14.203,14.393,14.172,14.272,4.7054
29.11.2017 17:00:00.000,14.273,14.363,14.212,14.352,2.9812
29.11.2017 18:00:00.000,14.343,14.423,14.312,14.412,3.686
29.11.2017 19:00:00.000,14.413,14.593,14.412,14.582,3.2302
29.11.2017 20:00:00.000,14.583,14.693,14.522,14.542,7.7225
30.11.2017 14:00:00.000,14.693,14.912,14.482,14.562,6.6736
30.11.2017 15:00:00.000,14.562,14.613,14.362,14.512,9.6918
30.11.2017 16:00:00.000,14.513,14.603,14.292,14.352,6.532
30.11.2017 17:00:00.000,14.352,14.422,14.352,14.412,5.3647
30.11.2017 18:00:00.000,14.402,14.443,14.342,14.352,5.8505
30.11.2017 19:00:00.000,14.353,14.413,14.272,14.362,4.9334
30.11.2017 20:00:00.000,14.363,14.592,14.332,14.592,9.6866
01.12.2017 14:00:00.000,14.672,14.672,14.422,14.492,3.7036
01.12.2017 15:00:00.000,14.502,14.502,14.262,14.342,5.9134
01.12.2017 16:00:00.000,14.352,14.352,13.993,14.163,15.1543
01.12.2017 17:00:00.000,14.173,14.263,14.092,14.223,7.3222
01.12.2017 18:00:00.000,14.222,14.303,14.182,14.273,3.2677
01.12.2017 19:00:00.000,14.272,14.303,14.192,14.242,3.5339
01.12.2017 20:00:00.000,14.232,14.323,14.222,14.312,6.8736
04.12.2017 14:00:00.000,14.472,14.723,14.412,14.582,4.484
04.12.2017 15:00:00.000,14.583,14.672,14.412,14.523,6.8713
04.12.2017 16:00:00.000,14.522,14.732,14.492,14.602,4.1978
04.12.2017 17:00:00.000,14.603,14.733,14.593,14.692,3.8791
04.12.2017 18:00:00.000,14.693,14.783,14.662,14.752,4.522
04.12.2017 19:00:00.000,14.753,14.863,14.742,14.792,3.3605
04.12.2017 20:00:00.000,14.793,14.853,14.762,14.822,7.6674
05.12.2017 14:00:00.000,14.883,14.883,14.502,14.793,6.1986
05.12.2017 15:00:00.000,14.762,14.783,14.492,14.502,7.7136
05.12.2017 16:00:00.000,14.503,14.563,14.352,14.472,4.8451
05.12.2017 17:00:00.000,14.473,14.583,14.452,14.532,3.8797
05.12.2017 18:00:00.000,14.522,14.543,14.392,14.432,3.1019
05.12.2017 19:00:00.000,14.433,14.493,14.412,14.442,3.4056
05.12.2017 20:00:00.000,14.443,14.493,14.392,14.393,6.8873
06.12.2017 14:00:00.000,14.382,14.382,14.072,14.072,4.2035
06.12.2017 15:00:00.000,14.092,14.093,13.952,13.982,4.2212
06.12.2017 16:00:00.000,13.983,13.983,13.882,13.933,3.6386
06.12.2017 17:00:00.000,13.932,14.013,13.892,13.892,2.975
06.12.2017 18:00:00.000,13.893,13.923,13.822,13.892,2.9018
06.12.2017 19:00:00.000,13.893,13.942,13.852,13.893,2.9988
06.12.2017 20:00:00.000,13.892,13.933,13.822,13.842,7.4654
07.12.2017 14:00:00.000,14.233,14.273,13.853,14.222,4.6574
07.12.2017 15:00:00.000,14.223,14.323,14.152,14.183,4.3429
07.12.2017 16:00:00.000,14.182,14.223,13.992,14.043,3.4523
07.12.2017 17:00:00.000,14.042,14.092,14.002,14.043,1.7866
07.12.2017 18:00:00.000,14.042,14.212,14.042,14.173,3.2781
07.12.2017 19:00:00.000,14.172,14.173,14.102,14.152,3.358
07.12.2017 20:00:00.000,14.153,14.153,14.022,14.092,6.5715
08.12.2017 14:00:00.000,14.302,14.343,14.092,14.283,3.1425
08.12.2017 15:00:00.000,14.282,14.403,14.212,14.402,4.3575
08.12.2017 16:00:00.000,14.403,14.503,14.402,14.432,4.4341
08.12.2017 17:00:00.000,14.433,14.493,14.382,14.462,2.5964
08.12.2017 18:00:00.000,14.463,14.503,14.442,14.502,2.2105
08.12.2017 19:00:00.000,14.503,14.603,14.502,14.602,4.1191
08.12.2017 20:00:00.000,14.592,14.733,14.592,14.683,6.7378
11.12.2017 14:00:00.000,15.353,15.843,15.153,15.822,10.2357
11.12.2017 15:00:00.000,15.823,15.992,15.662,15.732,9.2313
11.12.2017 16:00:00.000,15.722,16.043,15.652,16.012,7.2876
11.12.2017 17:00:00.000,16.013,16.093,15.842,16.022,8.7154
11.12.2017 18:00:00.000,16.013,16.093,15.932,15.963,8.6773
11.12.2017 19:00:00.000,15.972,15.993,15.842,15.843,6.6628
11.12.2017 20:00:00.000,15.842,15.973,15.842,15.882,9.3018
12.12.2017 14:00:00.000,16.062,16.123,15.782,15.782,5.3131
12.12.2017 15:00:00.000,15.772,15.832,15.682,15.753,7.9647
12.12.2017 16:00:00.000,15.752,15.763,15.702,15.722,6.9993
12.12.2017 17:00:00.000,15.723,15.813,15.722,15.743,5.2451
12.12.2017 18:00:00.000,15.742,15.743,15.682,15.723,5.4612
12.12.2017 19:00:00.000,15.722,15.733,15.622,15.663,6.1055
12.12.2017 20:00:00.000,15.662,15.753,15.662,15.703,5.9019
13.12.2017 14:00:00.000,16.102,16.343,16.012,16.343,7.2503
13.12.2017 15:00:00.000,16.342,16.353,16.062,16.342,9.3938
13.12.2017 16:00:00.000,16.343,16.633,16.282,16.512,8.8634
13.12.2017 17:00:00.000,16.513,16.743,16.512,16.652,6.0171
13.12.2017 18:00:00.000,16.653,16.763,16.632,16.732,6.591
13.12.2017 19:00:00.000,16.722,16.963,16.712,16.932,9.4539
13.12.2017 20:00:00.000,16.933,16.963,16.712,16.762,10.2557
14.12.2017 14:00:00.000,16.752,16.833,16.562,16.592,4.6584
14.12.2017 15:00:00.000,16.592,16.672,16.482,16.553,6.9441
14.12.2017 16:00:00.000,16.552,16.643,16.522,16.602,5.4457
14.12.2017 17:00:00.000,16.603,16.663,16.552,16.602,4.1168
14.12.2017 18:00:00.000,16.603,16.672,16.542,16.592,5.1117
14.12.2017 19:00:00.000,16.593,16.642,16.492,16.562,5.4842
14.12.2017 20:00:00.000,16.563,16.613,16.452,16.483,8.4312
15.12.2017 14:00:00.000,17.003,17.133,16.572,16.622,6.7042
15.12.2017 15:00:00.000,16.632,16.872,16.592,16.813,5.3414
15.12.2017 16:00:00.000,16.812,16.943,16.762,16.913,4.5874
15.12.2017 17:00:00.000,16.912,17.053,16.872,17.003,4.0955
15.12.2017 18:00:00.000,17.002,17.063,16.892,16.992,3.6664
15.12.2017 19:00:00.000,16.983,17.023,16.892,17.023,4.0237
15.12.2017 20:00:00.000,17.022,17.032,16.862,16.992,7.9948
18.12.2017 14:00:00.000,17.253,17.613,17.092,17.182,8.5004
18.12.2017 15:00:00.000,17.173,17.553,17.123,17.493,10.3737
18.12.2017 16:00:00.000,17.492,17.653,17.452,17.622,7.9685
18.12.2017 17:00:00.000,17.623,17.853,17.562,17.843,5.7402
18.12.2017 18:00:00.000,17.842,17.842,17.642,17.702,5.0539
18.12.2017 19:00:00.000,17.703,17.803,17.672,17.792,4.5518
18.12.2017 20:00:00.000,17.793,17.853,17.682,17.762,7.3101
19.12.2017 14:00:00.000,17.772,17.953,17.463,17.762,7.087
19.12.2017 15:00:00.000,17.763,17.802,17.602,17.632,7.8279
19.12.2017 16:00:00.000,17.623,17.623,17.362,17.363,6.4129
19.12.2017 17:00:00.000,17.362,17.423,17.233,17.422,6.0241
19.12.2017 18:00:00.000,17.423,17.443,17.332,17.353,5.6095
19.12.2017 19:00:00.000,17.352,17.363,17.233,17.272,5.7786
19.12.2017 20:00:00.000,17.272,17.493,17.162,17.413,13.4948
20.12.2017 14:00:00.000,17.723,17.723,17.272,17.412,6.4277
20.12.2017 15:00:00.000,17.423,17.822,17.402,17.613,8.0523
20.12.2017 16:00:00.000,17.612,17.683,17.532,17.532,6.3458
20.12.2017 17:00:00.000,17.533,17.613,17.502,17.532,6.0602
20.12.2017 18:00:00.000,17.533,17.533,17.422,17.502,6.4569
20.12.2017 19:00:00.000,17.493,17.493,17.182,17.223,6.6862
20.12.2017 20:00:00.000,17.222,17.263,17.162,17.162,13.6125
21.12.2017 14:00:00.000,17.313,17.313,16.722,17.152,7.7912
21.12.2017 15:00:00.000,17.153,17.472,17.112,17.402,8.2539
21.12.2017 16:00:00.000,17.412,17.443,17.272,17.423,5.8624
21.12.2017 17:00:00.000,17.413,17.523,17.372,17.402,4.6596
21.12.2017 18:00:00.000,17.403,17.443,17.362,17.412,2.8824
21.12.2017 19:00:00.000,17.413,17.543,17.382,17.522,3.8091
21.12.2017 20:00:00.000,17.522,17.533,17.442,17.482,9.3162
22.12.2017 14:00:00.000,17.573,17.573,17.333,17.452,4.5432
22.12.2017 15:00:00.000,17.442,17.453,17.282,17.382,5.1014
22.12.2017 16:00:00.000,17.383,17.433,17.312,17.363,5.3527
22.12.2017 17:00:00.000,17.362,17.413,17.352,17.362,3.0062
22.12.2017 18:00:00.000,17.363,17.393,17.353,17.373,2.9497
22.12.2017 19:00:00.000,17.372,17.373,17.222,17.243,3.4276
22.12.2017 20:00:00.000,17.242,17.273,17.182,17.243,6.9086
26.12.2017 14:00:00.000,17.273,17.543,17.205,17.332,4.6014
26.12.2017 15:00:00.000,17.322,17.563,17.302,17.512,4.7339
26.12.2017 16:00:00.000,17.513,17.513,17.372,17.402,3.8646
26.12.2017 17:00:00.000,17.403,17.443,17.332,17.332,1.855
26.12.2017 18:00:00.000,17.333,17.393,17.332,17.363,2.2243
26.12.2017 19:00:00.000,17.362,17.383,17.312,17.382,2.6042
26.12.2017 20:00:00.000,17.383,17.383,17.242,17.362,5.3919
27.12.2017 14:00:00.000,17.303,17.532,17.142,17.222,2.6506
27.12.2017 15:00:00.000,17.223,17.303,17.182,17.223,2.962
27.12.2017 16:00:00.000,17.222,17.223,17.062,17.092,3.942
27.12.2017 17:00:00.000,17.093,17.103,17.002,17.003,3.1031
27.12.2017 18:00:00.000,17.002,17.023,16.962,16.972,3.4138
27.12.2017 19:00:00.000,16.973,17.003,16.952,16.962,3.1213
27.12.2017 20:00:00.000,16.963,17.072,16.932,17.072,6.6909
28.12.2017 14:00:00.000,17.062,17.223,16.782,16.872,3.6344
28.12.2017 15:00:00.000,16.872,17.062,16.852,16.982,4.0202
28.12.2017 16:00:00.000,16.983,17.053,16.922,16.922,3.0452
28.12.2017 17:00:00.000,16.923,17.053,16.922,17.022,2.3338
28.12.2017 18:00:00.000,17.023,17.043,16.972,16.993,1.0338
28.12.2017 19:00:00.000,16.992,17.063,16.992,17.043,2.0841
28.12.2017 20:00:00.000,17.042,17.143,17.022,17.132,3.6972
29.12.2017 14:00:00.000,17.073,17.203,16.832,17.072,4.0798
29.12.2017 15:00:00.000,17.062,17.163,16.902,16.902,3.6109
29.12.2017 16:00:00.000,16.903,16.953,16.892,16.932,2.4183
29.12.2017 17:00:00.000,16.933,16.973,16.862,16.872,2.4704
29.12.2017 18:00:00.000,16.873,16.873,16.802,16.803,1.891
29.12.2017 19:00:00.000,16.802,16.832,16.762,16.792,1.9828
29.12.2017 20:00:00.000,16.793,16.793,16.683,16.692,7.114
02.01.2018 14:00:00.000,16.953,17.023,16.662,16.902,6.5021
02.01.2018 15:00:00.000,16.903,17.362,16.882,17.262,6.0136
02.01.2018 16:00:00.000,17.263,17.343,17.212,17.242,2.7374
02.01.2018 17:00:00.000,17.243,17.403,17.242,17.392,2.3442
02.01.2018 18:00:00.000,17.393,17.403,17.242,17.252,2.5982
02.01.2018 19:00:00.000,17.253,17.303,17.192,17.282,2.1685
02.01.2018 20:00:00.000,17.283,17.423,17.242,17.422,5.5824
03.01.2018 14:00:00.000,17.392,17.523,17.092,17.172,5.754
03.01.2018 15:00:00.000,17.172,17.302,17.152,17.302,4.7654
03.01.2018 16:00:00.000,17.303,17.392,17.302,17.352,3.7969
03.01.2018 17:00:00.000,17.353,17.363,17.222,17.262,4.0472
03.01.2018 18:00:00.000,17.253,17.253,17.152,17.232,3.6572
03.01.2018 19:00:00.000,17.233,17.242,17.142,17.182,3.2215
03.01.2018 20:00:00.000,17.183,17.183,17.052,17.083,7.2102
04.01.2018 14:00:00.000,17.212,17.212,16.392,16.422,7.073
04.01.2018 15:00:00.000,16.422,16.563,16.362,16.532,8.8906
04.01.2018 16:00:00.000,16.533,16.713,16.532,16.692,7.0346
04.01.2018 17:00:00.000,16.693,16.843,16.692,16.803,5.2859
04.01.2018 18:00:00.000,16.802,16.893,16.752,16.883,4.1759
04.01.2018 19:00:00.000,16.882,17.043,16.842,17.012,4.2793
04.01.2018 20:00:00.000,17.002,17.003,16.892,16.972,6.416
05.01.2018 14:00:00.000,17.152,17.152,16.822,16.932,6.0029
05.01.2018 15:00:00.000,16.933,17.022,16.933,17.002,5.5148
05.01.2018 16:00:00.000,17.003,17.053,16.942,16.973,3.7221
05.01.2018 17:00:00.000,16.972,17.013,16.952,16.973,2.4639
05.01.2018 18:00:00.000,16.972,17.003,16.962,16.972,2.5814
05.01.2018 19:00:00.000,16.973,17.043,16.952,17.042,3.4629
05.01.2018 20:00:00.000,17.043,17.073,16.933,17.003,7.464
08.01.2018 14:00:00.000,17.403,17.403,17.062,17.192,6.1036
08.01.2018 15:00:00.000,17.202,17.233,17.112,17.122,5.5049
08.01.2018 16:00:00.000,17.122,17.143,17.062,17.082,4.2435
08.01.2018 17:00:00.000,17.083,17.103,17.022,17.092,3.3875
08.01.2018 18:00:00.000,17.093,17.143,17.072,17.123,3.7267
08.01.2018 19:00:00.000,17.122,17.253,17.122,17.212,4.1272
08.01.2018 20:00:00.000,17.213,17.303,17.172,17.242,5.9782
09.01.2018 14:00:00.000,17.452,17.463,17.182,17.182,5.8581
09.01.2018 15:00:00.000,17.183,17.213,17.042,17.083,6.7402
09.01.2018 16:00:00.000,17.082,17.163,17.062,17.093,5.2192
09.01.2018 17:00:00.000,17.092,17.123,17.062,17.083,4.2614
09.01.2018 18:00:00.000,17.082,17.083,16.912,16.922,3.837
09.01.2018 19:00:00.000,16.932,16.943,16.802,16.843,4.8747
09.01.2018 20:00:00.000,16.842,16.843,16.542,16.543,7.9689
10.01.2018 14:00:00.000,16.863,17.032,16.522,16.853,6.3163
10.01.2018 15:00:00.000,16.842,17.253,16.832,17.242,8.5459
10.01.2018 16:00:00.000,17.243,17.283,17.072,17.072,5.1908
10.01.2018 17:00:00.000,17.073,17.243,17.072,17.233,3.3094
10.01.2018 18:00:00.000,17.232,17.252,17.152,17.223,3.5864
10.01.2018 19:00:00.000,17.222,17.523,17.222,17.513,4
10.01.2018 20:00:00.000,17.512,17.543,17.432,17.493,8.2798
11.01.2018 14:00:00.000,17.642,17.773,17.323,17.443,6.2017
11.01.2018 15:00:00.000,17.443,17.503,17.352,17.502,5.0194
11.01.2018 16:00:00.000,17.503,17.523,17.342,17.403,4.3182
11.01.2018 17:00:00.000,17.402,17.502,17.322,17.492,3.48
11.01.2018 18:00:00.000,17.492,17.513,17.452,17.452,3.4884
11.01.2018 19:00:00.000,17.453,17.543,17.432,17.443,3.063
11.01.2018 20:00:00.000,17.442,17.493,17.402,17.473,5.7879
12.01.2018 14:00:00.000,17.673,17.673,17.272,17.292,4.4448
12.01.2018 15:00:00.000,17.293,17.453,17.172,17.283,5.5989
12.01.2018 16:00:00.000,17.282,17.372,17.182,17.342,4.2078
12.01.2018 17:00:00.000,17.342,17.383,17.252,17.262,3.1738
12.01.2018 18:00:00.000,17.263,17.263,17.212,17.232,3.2032
12.01.2018 19:00:00.000,17.233,17.352,17.212,17.343,3.1155
12.01.2018 20:00:00.000,17.342,17.383,17.332,17.372,5.402
16.01.2018 14:00:00.000,17.532,17.583,17.393,17.512,4.872
16.01.2018 15:00:00.000,17.513,17.553,17.122,17.142,4.5797
16.01.2018 16:00:00.000,17.143,17.233,17.102,17.232,4.8773
16.01.2018 17:00:00.000,17.233,17.393,17.222,17.332,3.4237
16.01.2018 18:00:00.000,17.333,17.403,17.312,17.372,3.9169
16.01.2018 19:00:00.000,17.373,17.433,17.312,17.372,5.6441
16.01.2018 20:00:00.000,17.373,17.453,17.352,17.352,6.7033
17.01.2018 14:00:00.000,17.512,17.513,17.192,17.272,2.4065
17.01.2018 15:00:00.000,17.273,17.373,17.212,17.322,6.3945
17.01.2018 16:00:00.000,17.322,17.533,17.302,17.442,6.2943
17.01.2018 17:00:00.000,17.443,17.493,17.383,17.412,4.1889
