Gmt time,Open,High,Low,Close,Volume
02.11.2017 13:00:00.000,20.060,20.070,19.910,19.910,5.6894
02.11.2017 14:00:00.000,19.910,19.920,19.635,19.810,10.4
02.11.2017 15:00:00.000,19.820,20.000,19.819,19.893,16.0948
02.11.2017 16:00:00.000,19.892,19.933,19.792,19.822,15.4519
02.11.2017 17:00:00.000,19.823,19.902,19.772,19.803,13.9619
02.11.2017 18:00:00.000,19.802,19.863,19.789,19.842,13.5336
02.11.2017 19:00:00.000,19.842,19.973,19.832,19.951,26.3514
03.11.2017 13:00:00.000,19.963,19.993,19.872,19.983,5.712
03.11.2017 14:00:00.000,19.972,19.983,19.872,19.922,12.643
03.11.2017 15:00:00.000,19.923,19.953,19.900,19.913,11.0955
03.11.2017 16:00:00.000,19.912,19.943,19.879,19.912,14.03
03.11.2017 17:00:00.000,19.912,20.183,19.912,20.172,14.1445
03.11.2017 18:00:00.000,20.172,20.333,20.142,20.263,16.0897
03.11.2017 19:00:00.000,20.262,20.263,20.137,20.152,26.3963
06.11.2017 14:00:00.000,20.573,20.573,20.242,20.251,9.2585
06.11.2017 15:00:00.000,20.251,20.263,20.132,20.172,15.6558
06.11.2017 16:00:00.000,20.173,20.243,20.139,20.142,15.2586
06.11.2017 17:00:00.000,20.142,20.153,20.132,20.143,13.2535
06.11.2017 18:00:00.000,20.142,20.153,20.092,20.132,13.357
06.11.2017 19:00:00.000,20.132,20.173,20.117,20.152,14.1305
06.11.2017 20:00:00.000,20.153,20.233,20.139,20.142,27.6359
07.11.2017 14:00:00.000,20.182,20.233,20.142,20.183,8.2256
07.11.2017 15:00:00.000,20.172,20.243,20.150,20.173,20.1311
07.11.2017 16:00:00.000,20.172,20.253,20.162,20.183,24.7681
07.11.2017 17:00:00.000,20.182,20.223,20.142,20.203,18.6535
07.11.2017 18:00:00.000,20.202,20.223,20.172,20.203,24.2673
07.11.2017 19:00:00.000,20.202,20.203,20.152,20.177,31.4334
07.11.2017 20:00:00.000,20.183,20.223,20.132,20.218,33.4513
08.11.2017 14:00:00.000,20.242,20.323,20.112,20.151,6.2908
08.11.2017 15:00:00.000,20.151,20.203,20.112,20.152,9.3161
08.11.2017 16:00:00.000,20.153,20.173,20.112,20.112,9.8289
08.11.2017 17:00:00.000,20.113,20.153,20.102,20.112,7.3279
08.11.2017 18:00:00.000,20.113,20.143,20.110,20.112,10.7502
08.11.2017 19:00:00.000,20.113,20.173,20.082,20.129,11.361
08.11.2017 20:00:00.000,20.129,20.153,20.109,20.122,20.5984
09.11.2017 14:00:00.000,20.082,20.083,19.922,19.993,6.5137
09.11.2017 15:00:00.000,19.992,20.013,19.931,19.992,15.0759
09.11.2017 16:00:00.000,19.992,19.993,19.912,19.921,13.8248
09.11.2017 17:00:00.000,19.912,19.963,19.862,19.942,14.3325
09.11.2017 18:00:00.000,19.943,20.053,19.930,20.003,13.252
09.11.2017 19:00:00.000,20.002,20.013,19.922,19.982,12.6965
09.11.2017 20:00:00.000,19.982,20.003,19.931,19.992,25.5712
10.11.2017 14:00:00.000,20.033,20.083,19.912,20.061,7.648
10.11.2017 15:00:00.000,20.061,20.333,20.032,20.302,16.7454
10.11.2017 16:00:00.000,20.302,20.413,20.268,20.403,16.4233
10.11.2017 17:00:00.000,20.402,20.433,20.299,20.300,14.9785
10.11.2017 18:00:00.000,20.302,20.483,20.301,20.432,13.3004
10.11.2017 19:00:00.000,20.433,20.583,20.350,20.582,18.0071
10.11.2017 20:00:00.000,20.583,20.683,20.499,20.502,43.6587
13.11.2017 14:00:00.000,20.262,20.283,19.693,19.817,15.6219
13.11.2017 15:00:00.000,19.818,19.933,19.572,19.581,28.4677
13.11.2017 16:00:00.000,19.581,19.593,19.222,19.362,33.0632
13.11.2017 17:00:00.000,19.363,19.443,19.012,19.033,28.0152
13.11.2017 18:00:00.000,19.032,19.033,18.812,18.890,33.4224
13.11.2017 19:00:00.000,18.893,18.973,18.803,18.871,30.1811
13.11.2017 20:00:00.000,18.871,19.097,18.762,19.028,46.0211
14.11.2017 14:00:00.000,18.802,18.890,18.542,18.550,13.0293
14.11.2017 15:00:00.000,18.550,18.550,17.882,17.942,26.5378
14.11.2017 16:00:00.000,17.942,17.963,17.782,17.862,25.2498
14.11.2017 17:00:00.000,17.863,17.883,17.492,17.542,25.0004
14.11.2017 18:00:00.000,17.542,18.081,17.472,18.062,25.9906
14.11.2017 19:00:00.000,18.032,18.143,17.862,17.883,22.2544
14.11.2017 20:00:00.000,17.882,18.133,17.882,17.902,33.0097
15.11.2017 14:00:00.000,17.573,18.083,17.512,18.063,14.8465
15.11.2017 15:00:00.000,18.063,18.303,17.982,18.300,25.5222
15.11.2017 16:00:00.000,18.300,18.383,18.072,18.183,22.0635
15.11.2017 17:00:00.000,18.182,18.303,18.130,18.283,19.0936
15.11.2017 18:00:00.000,18.282,18.383,18.272,18.282,22.0027
15.11.2017 19:00:00.000,18.280,18.293,18.112,18.222,26.8489
15.11.2017 20:00:00.000,18.222,18.283,18.198,18.280,43.0901
16.11.2017 14:00:00.000,18.462,18.463,18.062,18.262,9.4518
16.11.2017 15:00:00.000,18.263,18.353,18.169,18.272,26.6926
16.11.2017 16:00:00.000,18.273,18.323,18.201,18.232,15.2277
16.11.2017 17:00:00.000,18.233,18.263,18.118,18.123,27.3533
16.11.2017 18:00:00.000,18.122,18.223,18.119,18.202,39.8219
16.11.2017 19:00:00.000,18.202,18.223,18.182,18.192,42.3835
16.11.2017 20:00:00.000,18.193,18.273,18.161,18.258,39.1195
17.11.2017 14:00:00.000,18.323,18.473,18.312,18.422,8.6506
17.11.2017 15:00:00.000,18.423,18.423,18.312,18.353,14.4035
17.11.2017 16:00:00.000,18.353,18.383,18.299,18.382,13.952
17.11.2017 17:00:00.000,18.383,18.383,18.299,18.312,11.9079
17.11.2017 18:00:00.000,18.313,18.323,18.222,18.262,13.7049
17.11.2017 19:00:00.000,18.263,18.302,18.250,18.302,12.6896
17.11.2017 20:00:00.000,18.302,18.303,18.222,18.222,36.3886
20.11.2017 14:00:00.000,18.152,18.222,17.842,17.943,10.6031
20.11.2017 15:00:00.000,17.942,17.993,17.880,17.912,21.7086
20.11.2017 16:00:00.000,17.913,17.973,17.900,17.931,28.2163
20.11.2017 17:00:00.000,17.931,17.953,17.891,17.912,15.9578
20.11.2017 18:00:00.000,17.912,17.953,17.902,17.949,14.7901
20.11.2017 19:00:00.000,17.953,18.093,17.949,18.032,20.8663
20.11.2017 20:00:00.000,18.033,18.073,17.941,17.993,35.6291
21.11.2017 14:00:00.000,17.949,18.073,17.712,17.892,10.685
21.11.2017 15:00:00.000,17.892,18.043,17.872,18.032,24.1619
21.11.2017 16:00:00.000,18.033,18.033,17.962,18.021,19.2471
21.11.2017 17:00:00.000,18.021,18.043,17.919,17.982,16.3973
21.11.2017 18:00:00.000,17.983,17.993,17.892,17.892,12.3458
21.11.2017 19:00:00.000,17.892,17.903,17.789,17.852,19.1837
21.11.2017 20:00:00.000,17.853,17.883,17.822,17.843,30.7715
22.11.2017 14:00:00.000,17.873,18.123,17.851,18.093,9.1685
22.11.2017 15:00:00.000,18.092,18.183,18.082,18.182,20.0771
22.11.2017 16:00:00.000,18.183,18.253,18.119,18.203,20.4884
22.11.2017 17:00:00.000,18.202,18.223,18.150,18.183,22.6173
22.11.2017 18:00:00.000,18.182,18.183,18.111,18.142,17.9384
22.11.2017 19:00:00.000,18.141,18.163,18.130,18.143,18.4613
22.11.2017 20:00:00.000,18.142,18.203,18.140,18.163,47.309
24.11.2017 14:00:00.000,18.372,18.373,18.170,18.192,6.3359
24.11.2017 15:00:00.000,18.192,18.303,18.162,18.243,12.2529
24.11.2017 16:00:00.000,18.242,18.293,18.232,18.282,13.1523
24.11.2017 17:00:00.000,18.283,18.283,18.192,18.203,27.9819
27.11.2017 14:00:00.000,18.353,18.502,18.292,18.393,9.1619
27.11.2017 15:00:00.000,18.392,18.453,18.320,18.379,25.3366
27.11.2017 16:00:00.000,18.378,18.403,18.301,18.372,29.3757
27.11.2017 17:00:00.000,18.373,18.373,18.192,18.192,19.0087
27.11.2017 18:00:00.000,18.192,18.253,18.192,18.222,17.0818
27.11.2017 19:00:00.000,18.223,18.223,18.172,18.203,32.4137
27.11.2017 20:00:00.000,18.202,18.213,18.102,18.102,66.9757
28.11.2017 14:00:00.000,18.192,18.253,18.072,18.123,8.1789
28.11.2017 15:00:00.000,18.122,18.243,18.091,18.212,25.6831
28.11.2017 16:00:00.000,18.212,18.333,18.200,18.312,27.561
28.11.2017 17:00:00.000,18.313,18.363,18.271,18.332,21.6704
28.11.2017 18:00:00.000,18.333,18.353,18.282,18.332,22.6565
28.11.2017 19:00:00.000,18.333,18.393,18.300,18.392,34.2571
28.11.2017 20:00:00.000,18.393,18.443,18.370,18.422,70.0948
29.11.2017 14:00:00.000,18.453,18.543,18.382,18.482,10.3996
29.11.2017 15:00:00.000,18.482,18.503,18.322,18.442,21.9285
29.11.2017 16:00:00.000,18.442,18.473,18.339,18.418,26.6105
29.11.2017 17:00:00.000,18.422,18.463,18.371,18.463,21.4982
29.11.2017 18:00:00.000,18.462,18.463,18.359,18.423,19.1544
29.11.2017 19:00:00.000,18.422,18.483,18.411,18.413,28.3784
29.11.2017 20:00:00.000,18.412,18.493,18.389,18.490,43.5484
30.11.2017 14:00:00.000,18.562,18.613,18.412,18.472,8.4854
30.11.2017 15:00:00.000,18.473,18.473,18.311,18.401,20.708
30.11.2017 16:00:00.000,18.401,18.433,18.312,18.313,21.9945
30.11.2017 17:00:00.000,18.312,18.383,18.307,18.312,25.9086
30.11.2017 18:00:00.000,18.310,18.333,18.272,18.292,28.7819
30.11.2017 19:00:00.000,18.293,18.302,18.212,18.222,33.2827
30.11.2017 20:00:00.000,18.232,18.313,18.192,18.293,56.0656
01.12.2017 14:00:00.000,18.283,18.283,18.062,18.143,9.8111
01.12.2017 15:00:00.000,18.142,18.152,18.022,18.082,23.3668
01.12.2017 16:00:00.000,18.080,18.083,17.872,17.962,25.4056
01.12.2017 17:00:00.000,17.963,18.003,17.879,17.942,21.7088
01.12.2017 18:00:00.000,17.942,17.973,17.912,17.932,15.7768
01.12.2017 19:00:00.000,17.933,17.943,17.912,17.943,29.1495
01.12.2017 20:00:00.000,17.942,17.953,17.882,17.883,37.4642
04.12.2017 14:00:00.000,18.053,18.063,17.892,17.953,11.2361
04.12.2017 15:00:00.000,17.952,18.053,17.892,18.012,26.2624
04.12.2017 16:00:00.000,18.013,18.033,17.931,17.982,25.7192
04.12.2017 17:00:00.000,17.982,17.983,17.921,17.932,22.3947
04.12.2017 18:00:00.000,17.932,17.963,17.901,17.962,18.4412
04.12.2017 19:00:00.000,17.962,17.963,17.912,17.963,27.3713
04.12.2017 20:00:00.000,17.962,17.983,17.932,17.953,45.5086
05.12.2017 14:00:00.000,18.023,18.023,17.762,17.802,13.0623
