Gmt time,Open,High,Low,Close,Volume
02.11.2017 14:00:00.000,50.210,50.270,49.870,49.950,7.2369
02.11.2017 15:00:00.000,49.955,50.000,49.652,49.712,8.5984
02.11.2017 16:00:00.000,49.713,49.952,49.693,49.862,7.4117
02.11.2017 17:00:00.000,49.862,49.903,49.692,49.903,6.4697
02.11.2017 18:00:00.000,49.902,50.232,49.862,50.102,5.2856
02.11.2017 19:00:00.000,50.102,50.383,50.002,50.343,6.675
03.11.2017 13:00:00.000,50.562,50.712,50.022,50.132,9.2867
03.11.2017 14:00:00.000,50.132,50.443,50.012,50.122,12.1838
03.11.2017 15:00:00.000,50.113,50.123,49.892,49.962,5.9618
03.11.2017 16:00:00.000,49.963,50.193,49.952,50.152,5.3505
03.11.2017 17:00:00.000,50.142,50.383,50.102,50.352,5.4518
03.11.2017 18:00:00.000,50.353,50.453,50.282,50.312,5.176
03.11.2017 19:00:00.000,50.302,50.472,50.282,50.402,6.5674
06.11.2017 14:00:00.000,50.402,50.813,50.313,50.632,6.0283
06.11.2017 15:00:00.000,50.633,51.183,50.632,51.032,10.4759
06.11.2017 16:00:00.000,51.033,51.092,50.643,50.693,7.0583
06.11.2017 17:00:00.000,50.692,50.732,50.442,50.682,5.5794
06.11.2017 18:00:00.000,50.672,50.733,50.612,50.702,5.3007
06.11.2017 19:00:00.000,50.703,50.713,50.522,50.582,4.554
06.11.2017 20:00:00.000,50.583,50.713,50.572,50.582,5.8232
07.11.2017 14:00:00.000,50.953,50.953,49.822,49.833,9.4681
07.11.2017 15:00:00.000,49.832,50.113,49.772,49.943,10.5336
07.11.2017 16:00:00.000,49.952,50.232,49.882,49.923,8.0396
07.11.2017 17:00:00.000,49.922,50.033,49.852,49.862,5.8366
07.11.2017 18:00:00.000,49.863,49.963,49.852,49.852,4.2221
07.11.2017 19:00:00.000,49.852,49.933,49.842,49.862,3.9547
07.11.2017 20:00:00.000,49.863,49.953,49.842,49.912,6.0873
08.11.2017 14:00:00.000,50.003,50.353,49.492,50.222,9.3144
08.11.2017 15:00:00.000,50.213,50.393,50.072,50.212,10.9456
08.11.2017 16:00:00.000,50.213,50.402,50.212,50.283,5.8712
08.11.2017 17:00:00.000,50.282,50.323,50.033,50.123,5.6439
08.11.2017 18:00:00.000,50.122,50.253,50.072,50.083,4.777
08.11.2017 19:00:00.000,50.093,50.263,50.082,50.182,4.416
08.11.2017 20:00:00.000,50.183,50.183,50.042,50.073,5.2244
09.11.2017 14:00:00.000,49.653,49.953,49.563,49.852,9.6593
09.11.2017 15:00:00.000,49.853,50.003,49.712,49.802,10.9162
09.11.2017 16:00:00.000,49.792,49.793,49.522,49.602,10.1451
09.11.2017 17:00:00.000,49.602,49.613,49.122,49.372,13.8785
09.11.2017 18:00:00.000,49.362,49.473,49.292,49.292,8.0147
09.11.2017 19:00:00.000,49.293,49.342,49.172,49.282,6.2351
09.11.2017 20:00:00.000,49.283,49.443,49.182,49.193,8.2483
10.11.2017 14:00:00.000,49.472,49.472,49.093,49.273,9.8008
10.11.2017 15:00:00.000,49.272,49.293,48.922,49.222,12.4388
10.11.2017 16:00:00.000,49.223,49.352,49.172,49.232,6.62
10.11.2017 17:00:00.000,49.233,49.243,49.022,49.072,5.0547
10.11.2017 18:00:00.000,49.073,49.273,48.982,49.182,5.3008
10.11.2017 19:00:00.000,49.192,49.223,49.012,49.042,4.9854
10.11.2017 20:00:00.000,49.043,49.173,48.842,48.902,7.1456
13.11.2017 14:00:00.000,48.833,48.853,48.342,48.382,8.5676
13.11.2017 15:00:00.000,48.382,48.712,48.372,48.512,10.5786
13.11.2017 16:00:00.000,48.513,48.583,48.492,48.552,4.6514
13.11.2017 17:00:00.000,48.562,48.643,48.522,48.552,3.8569
13.11.2017 18:00:00.000,48.553,48.583,48.462,48.493,3.5563
13.11.2017 19:00:00.000,48.492,48.593,48.442,48.593,3.5527
13.11.2017 20:00:00.000,48.583,48.903,48.562,48.862,5.9189
14.11.2017 14:00:00.000,48.823,48.912,48.582,48.822,7.8165
14.11.2017 15:00:00.000,48.823,48.963,48.762,48.933,10.6446
14.11.2017 16:00:00.000,48.932,48.992,48.673,48.813,6.7507
14.11.2017 17:00:00.000,48.812,48.943,48.742,48.773,5.252
14.11.2017 18:00:00.000,48.772,48.842,48.692,48.833,5.9605
14.11.2017 19:00:00.000,48.832,48.922,48.762,48.832,3.8868
14.11.2017 20:00:00.000,48.832,48.992,48.832,48.912,5.7736
15.11.2017 14:00:00.000,48.823,48.953,48.402,48.472,9.1401
15.11.2017 15:00:00.000,48.473,48.762,48.343,48.682,11.5441
15.11.2017 16:00:00.000,48.683,49.103,48.652,49.052,8.6055
15.11.2017 17:00:00.000,49.052,49.153,48.932,49.142,6.6267
15.11.2017 18:00:00.000,49.143,49.252,49.042,49.043,6.5679
15.11.2017 19:00:00.000,49.042,49.363,49.032,49.293,5.251
15.11.2017 20:00:00.000,49.292,49.543,49.292,49.342,7.4031
16.11.2017 14:00:00.000,49.713,49.963,49.442,49.853,9.0186
16.11.2017 15:00:00.000,49.843,50.102,49.722,49.993,9.3631
16.11.2017 16:00:00.000,49.992,50.403,49.962,50.403,8.5615
16.11.2017 17:00:00.000,50.402,50.653,50.362,50.422,6.4989
16.11.2017 18:00:00.000,50.413,50.513,50.362,50.462,5.2584
16.11.2017 19:00:00.000,50.462,50.613,50.452,50.552,5.0824
16.11.2017 20:00:00.000,50.553,50.553,50.372,50.452,7.6314
17.11.2017 14:00:00.000,50.662,50.773,49.802,49.982,8.305
17.11.2017 15:00:00.000,49.992,50.083,49.852,50.052,9.0542
17.11.2017 16:00:00.000,50.053,50.053,49.542,49.853,8.0265
17.11.2017 17:00:00.000,49.852,50.003,49.772,49.992,5.2063
17.11.2017 18:00:00.000,49.983,49.983,49.762,49.782,4.0588
17.11.2017 19:00:00.000,49.802,49.963,49.802,49.912,3.6404
17.11.2017 20:00:00.000,49.913,49.923,49.773,49.833,6.5525
20.11.2017 14:00:00.000,50.182,50.182,49.512,49.513,6.945
20.11.2017 15:00:00.000,49.512,49.603,49.132,49.432,10.3867
20.11.2017 16:00:00.000,49.433,49.542,49.272,49.372,6.3156
20.11.2017 17:00:00.000,49.373,49.583,49.272,49.532,5.1779
20.11.2017 18:00:00.000,49.533,49.633,49.472,49.552,3.5002
20.11.2017 19:00:00.000,49.563,49.753,49.542,49.692,4.2351
20.11.2017 20:00:00.000,49.693,49.873,49.662,49.812,6.4368
21.11.2017 14:00:00.000,50.012,50.252,49.752,50.193,8.3975
21.11.2017 15:00:00.000,50.192,50.233,50.022,50.132,8.0331
21.11.2017 16:00:00.000,50.133,50.243,50.082,50.202,6.541
21.11.2017 17:00:00.000,50.203,50.253,50.142,50.243,3.8914
21.11.2017 18:00:00.000,50.242,50.573,50.232,50.432,5.7548
21.11.2017 19:00:00.000,50.443,50.502,50.262,50.472,5.4258
21.11.2017 20:00:00.000,50.462,50.683,50.392,50.672,7.1272
22.11.2017 14:00:00.000,50.783,50.783,50.333,50.632,6.6755
22.11.2017 15:00:00.000,50.613,50.823,50.463,50.613,10.4409
22.11.2017 16:00:00.000,50.613,50.653,50.492,50.552,5.4771
22.11.2017 17:00:00.000,50.542,50.593,50.422,50.523,4.1542
22.11.2017 18:00:00.000,50.522,50.583,50.322,50.413,3.7542
22.11.2017 19:00:00.000,50.412,50.453,50.292,50.322,5.9706
22.11.2017 20:00:00.000,50.322,50.543,50.282,50.402,6.1906
24.11.2017 14:00:00.000,50.542,50.673,49.983,50.123,4.9824
24.11.2017 15:00:00.000,50.122,50.312,50.032,50.272,5.7253
24.11.2017 16:00:00.000,50.273,50.293,50.162,50.202,3.609
24.11.2017 17:00:00.000,50.203,50.203,50.072,50.103,3.8612
27.11.2017 14:00:00.000,50.053,50.243,49.772,49.892,6.4649
27.11.2017 15:00:00.000,49.883,49.962,49.812,49.812,5.9412
27.11.2017 16:00:00.000,49.813,49.943,49.783,49.833,4.7289
27.11.2017 17:00:00.000,49.833,49.893,49.702,49.872,4.7102
27.11.2017 18:00:00.000,49.882,49.892,49.692,49.693,3.6991
27.11.2017 19:00:00.000,49.692,49.793,49.572,49.602,4.0852
27.11.2017 20:00:00.000,49.602,49.633,49.412,49.592,6.9072
28.11.2017 14:00:00.000,49.682,49.913,49.083,49.302,8.8983
28.11.2017 15:00:00.000,49.305,49.743,49.182,49.723,11.2348
28.11.2017 16:00:00.000,49.722,50.003,49.632,49.983,8.3894
28.11.2017 17:00:00.000,49.982,50.293,49.962,50.262,6.7622
28.11.2017 18:00:00.000,50.262,50.393,50.102,50.163,7.091
28.11.2017 19:00:00.000,50.162,50.442,50.112,50.393,7.2582
28.11.2017 20:00:00.000,50.392,50.683,50.392,50.592,8.1698
29.11.2017 14:00:00.000,51.123,51.753,50.702,51.692,8.1976
29.11.2017 15:00:00.000,51.683,51.923,51.572,51.832,17.3718
29.11.2017 16:00:00.000,51.832,52.363,51.743,52.213,17.5741
29.11.2017 17:00:00.000,52.222,52.543,51.952,52.523,15.6645
29.11.2017 18:00:00.000,52.522,52.753,52.182,52.353,11.5089
29.11.2017 19:00:00.000,52.352,52.493,52.022,52.032,11.6388
29.11.2017 20:00:00.000,52.033,52.143,51.762,52.112,11.5645
30.11.2017 14:00:00.000,52.703,53.273,52.282,52.922,9.7019
30.11.2017 15:00:00.000,52.923,53.272,52.623,52.983,15.291
30.11.2017 16:00:00.000,52.993,53.312,52.942,53.172,15.0804
30.11.2017 17:00:00.000,53.172,53.503,53.172,53.453,12.5628
30.11.2017 18:00:00.000,53.452,53.503,53.102,53.272,10.6915
30.11.2017 19:00:00.000,53.273,53.382,53.002,53.002,7.3043
30.11.2017 20:00:00.000,53.003,53.113,52.812,52.933,11.4014
01.12.2017 14:00:00.000,52.853,53.222,52.422,53.112,9.0515
01.12.2017 15:00:00.000,53.102,53.583,52.962,53.312,14.7802
01.12.2017 16:00:00.000,53.313,53.313,51.782,52.693,25.1936
01.12.2017 17:00:00.000,52.692,53.132,52.533,52.682,18.2643
01.12.2017 18:00:00.000,52.683,52.722,52.482,52.522,11.1116
01.12.2017 19:00:00.000,52.523,52.583,52.082,52.172,10.6511
01.12.2017 20:00:00.000,52.163,52.243,52.032,52.073,10.217
04.12.2017 14:00:00.000,53.393,54.002,52.512,53.373,10.0017
04.12.2017 15:00:00.000,53.373,54.142,53.312,53.523,20.4694
04.12.2017 16:00:00.000,53.513,53.633,53.362,53.512,16.4194
04.12.2017 17:00:00.000,53.513,53.632,53.363,53.383,9.6749
04.12.2017 18:00:00.000,53.382,53.403,53.132,53.213,8.6808
04.12.2017 19:00:00.000,53.212,53.293,52.982,53.213,10.6799
04.12.2017 20:00:00.000,53.212,53.273,52.932,52.932,10.8871
05.12.2017 14:00:00.000,53.752,53.752,52.353,52.873,10.7893
05.12.2017 15:00:00.000,52.873,53.043,52.722,53.003,12.9062
05.12.2017 16:00:00.000,53.002,53.173,52.982,52.993,8.8084
05.12.2017 17:00:00.000,52.993,53.033,52.852,52.922,8.0918
05.12.2017 18:00:00.000,52.923,53.032,52.732,52.733,7.1675
05.12.2017 19:00:00.000,52.732,52.743,52.522,52.543,8.4897
05.12.2017 20:00:00.000,52.542,52.562,52.322,52.402,11.6697
06.12.2017 14:00:00.000,52.263,52.783,52.103,52.403,10.2605
06.12.2017 15:00:00.000,52.403,52.572,52.112,52.372,14.2769
06.12.2017 16:00:00.000,52.373,52.503,52.302,52.393,11.0432
06.12.2017 17:00:00.000,52.392,52.552,52.353,52.473,6.8436
06.12.2017 18:00:00.000,52.482,52.523,52.392,52.473,6.0202
06.12.2017 19:00:00.000,52.473,52.473,52.372,52.413,5.5415
06.12.2017 20:00:00.000,52.412,52.432,52.252,52.313,5.1447
07.12.2017 14:00:00.000,52.483,52.483,51.953,52.112,11.1021
07.12.2017 15:00:00.000,52.113,52.413,52.043,52.413,10.3539
07.12.2017 16:00:00.000,52.413,52.573,52.242,52.552,8.6821
07.12.2017 17:00:00.000,52.542,52.723,52.402,52.622,6.5759
07.12.2017 18:00:00.000,52.623,53.093,52.542,53.022,7.0226
07.12.2017 19:00:00.000,53.012,53.103,52.942,53.042,6.2291
07.12.2017 20:00:00.000,53.043,53.413,53.043,53.412,7.3783
08.12.2017 14:00:00.000,54.093,54.622,53.913,54.172,12.0899
08.12.2017 15:00:00.000,54.163,54.232,53.912,53.992,12.2015
08.12.2017 16:00:00.000,53.993,54.153,53.962,54.092,9.7528
08.12.2017 17:00:00.000,54.093,54.163,53.992,54.042,6.6375
