Gmt time,Open,High,Low,Close,Volume
02.11.2017 13:00:00.000,180.800,181.940,179.400,180.200,20.2994
02.11.2017 14:00:00.000,180.200,180.390,177.860,179.010,31.7414
02.11.2017 15:00:00.000,179.010,179.502,177.382,178.712,22.9879
02.11.2017 16:00:00.000,178.723,179.392,178.243,178.802,17.9648
02.11.2017 17:00:00.000,178.803,179.303,177.852,178.102,14.6663
02.11.2017 18:00:00.000,178.102,179.063,177.922,178.782,15.8653
02.11.2017 19:00:00.000,178.783,179.622,178.622,178.923,18.8357
03.11.2017 13:00:00.000,179.403,179.412,178.072,178.172,11.681
03.11.2017 14:00:00.000,178.212,178.342,176.742,177.833,20.2824
03.11.2017 15:00:00.000,177.832,178.143,177.423,177.653,14.4163
03.11.2017 16:00:00.000,177.652,178.182,177.322,178.162,12.4886
03.11.2017 17:00:00.000,178.163,178.933,178.162,178.572,12.5445
03.11.2017 18:00:00.000,178.572,179.863,178.572,179.812,13.6803
03.11.2017 19:00:00.000,179.812,179.822,178.742,178.923,14.2139
06.11.2017 14:00:00.000,178.643,179.863,178.358,179.743,12.9005
06.11.2017 15:00:00.000,179.742,179.742,178.992,179.262,15.5304
06.11.2017 16:00:00.000,179.253,179.373,179.003,179.143,12.4589
06.11.2017 17:00:00.000,179.153,179.793,179.072,179.393,8.9088
06.11.2017 18:00:00.000,179.392,179.753,179.252,179.732,11.0482
06.11.2017 19:00:00.000,179.733,180.113,179.642,180.112,11.2714
06.11.2017 20:00:00.000,180.122,180.453,179.852,180.183,11.6963
07.11.2017 14:00:00.000,180.502,180.742,179.762,179.923,12.5893
07.11.2017 15:00:00.000,179.922,180.203,179.262,179.382,22.1164
07.11.2017 16:00:00.000,179.392,179.663,178.973,179.163,18.0047
07.11.2017 17:00:00.000,179.172,180.303,179.073,180.172,16.6307
07.11.2017 18:00:00.000,180.173,180.282,179.962,179.962,11.4773
07.11.2017 19:00:00.000,179.953,180.183,179.782,180.073,10.0849
07.11.2017 20:00:00.000,180.072,180.243,179.902,180.243,13.2259
08.11.2017 14:00:00.000,179.802,180.352,179.122,179.282,9.0985
